Somnia,2022-11-03 15:42:16,IND,8157,8157
Somnia,2022-11-03 15:42:16,GEB,160,65
Somnia,2022-11-03 15:42:16,GEL,-148,-121
Somnia,2022-11-03 15:42:16,AEB,-2000,-2292
Somnia,2022-11-03 15:42:16,AEL,-2260,-5928
Somnia,2022-11-03 15:42:16,CURX,2,0
Somnia,2022-11-03 15:42:16,CURY,0,0
Somnia,2022-11-03 15:42:16,INTX,0,0
Somnia,2022-11-03 15:42:16,INTY,0,0
Somnia,2022-11-03 15:42:16,IND,8158,8158
Somnia,2022-11-03 15:42:16,GEB,140,51
Somnia,2022-11-03 15:42:16,GEL,-172,-134
Somnia,2022-11-03 15:42:16,AEB,-2064,-2288
Somnia,2022-11-03 15:42:16,AEL,-2348,-6004
Somnia,2022-11-03 15:42:16,CURX,0,0
Somnia,2022-11-03 15:42:16,CURY,0,0
Somnia,2022-11-03 15:42:16,INTX,0,0
Somnia,2022-11-03 15:42:16,INTY,0,0
Somnia,2022-11-03 15:42:16,IND,8159,8159
Somnia,2022-11-03 15:42:16,GEB,156,78
Somnia,2022-11-03 15:42:16,GEL,-150,-135
Somnia,2022-11-03 15:42:16,AEB,-1808,-2228
Somnia,2022-11-03 15:42:16,AEL,-2332,-5992
Somnia,2022-11-03 15:42:16,CURX,0,0
Somnia,2022-11-03 15:42:16,CURY,0,0
Somnia,2022-11-03 15:42:16,INTX,0,0
Somnia,2022-11-03 15:42:16,INTY,0,0
Somnia,2022-11-03 15:42:16,IND,8160,8160
Somnia,2022-11-03 15:42:16,GEB,156,55
Somnia,2022-11-03 15:42:16,GEL,-126,-115
Somnia,2022-11-03 15:42:16,AEB,-1844,-2448
Somnia,2022-11-03 15:42:16,AEL,-2424,-6036
Somnia,2022-11-03 15:42:16,CURX,0,0
Somnia,2022-11-03 15:42:16,CURY,0,0
Somnia,2022-11-03 15:42:16,INTX,0,0
Somnia,2022-11-03 15:42:16,INTY,0,0
Somnia,2022-11-03 15:42:16,IND,8161,8161
Somnia,2022-11-03 15:42:16,GEB,138,71
Somnia,2022-11-03 15:42:16,GEL,-177,-135
Somnia,2022-11-03 15:42:16,AEB,-1904,-2312
Somnia,2022-11-03 15:42:16,AEL,-2448,-6000
Somnia,2022-11-03 15:42:16,CURX,0,0
Somnia,2022-11-03 15:42:16,CURY,0,0
Somnia,2022-11-03 15:42:16,INTX,0,0
Somnia,2022-11-03 15:42:16,INTY,0,0
Somnia,2022-11-03 15:42:16,IND,8162,8162
Somnia,2022-11-03 15:42:16,GEB,160,26
Somnia,2022-11-03 15:42:16,GEL,-173,-126
Somnia,2022-11-03 15:42:16,AEB,-2056,-2388
Somnia,2022-11-03 15:42:16,AEL,-2288,-5996
Somnia,2022-11-03 15:42:16,CURX,0,0
Somnia,2022-11-03 15:42:16,CURY,0,1
Somnia,2022-11-03 15:42:16,INTX,0,0
Somnia,2022-11-03 15:42:16,INTY,0,0
Somnia,2022-11-03 15:42:16,IND,8163,8163
Somnia,2022-11-03 15:42:16,GEB,152,68
Somnia,2022-11-03 15:42:16,GEL,-141,-120
Somnia,2022-11-03 15:42:16,AEB,-1960,-2512
Somnia,2022-11-03 15:42:16,AEL,-2528,-5976
Somnia,2022-11-03 15:42:16,CURX,0,0
Somnia,2022-11-03 15:42:16,CURY,0,0
Somnia,2022-11-03 15:42:16,INTX,0,0
Somnia,2022-11-03 15:42:16,INTY,0,0
Somnia,2022-11-03 15:42:16,IND,8164,8164
Somnia,2022-11-03 15:42:16,GEB,143,79
Somnia,2022-11-03 15:42:16,GEL,-184,-88
Somnia,2022-11-03 15:42:16,AEB,-1932,-2428
Somnia,2022-11-03 15:42:16,AEL,-2364,-5912
Somnia,2022-11-03 15:42:16,CURX,0,0
Somnia,2022-11-03 15:42:16,CURY,0,0
Somnia,2022-11-03 15:42:16,INTX,0,0
Somnia,2022-11-03 15:42:16,INTY,0,0
Somnia,2022-11-03 15:42:16,IND,8165,8165
Somnia,2022-11-03 15:42:16,GEB,152,64
Somnia,2022-11-03 15:42:16,GEL,-144,-114
Somnia,2022-11-03 15:42:16,AEB,-1984,-2452
Somnia,2022-11-03 15:42:16,AEL,-2480,-6068
Somnia,2022-11-03 15:42:16,CURX,0,0
Somnia,2022-11-03 15:42:16,CURY,0,0
Somnia,2022-11-03 15:42:16,INTX,0,0
Somnia,2022-11-03 15:42:16,INTY,0,0
Somnia,2022-11-03 15:42:16,IND,8166,8166
Somnia,2022-11-03 15:42:16,GEB,144,50
Somnia,2022-11-03 15:42:16,GEL,-132,-109
Somnia,2022-11-03 15:42:16,AEB,-1956,-2444
Somnia,2022-11-03 15:42:16,AEL,-2216,-6088
Somnia,2022-11-03 15:42:16,CURX,0,0
Somnia,2022-11-03 15:42:16,CURY,0,0
Somnia,2022-11-03 15:42:16,INTX,0,0
Somnia,2022-11-03 15:42:16,INTY,0,0
Somnia,2022-11-03 15:42:16,IND,8167,8167
Somnia,2022-11-03 15:42:16,GEB,150,82
Somnia,2022-11-03 15:42:16,GEL,-173,-128
Somnia,2022-11-03 15:42:16,AEB,-1820,-2320
Somnia,2022-11-03 15:42:16,AEL,-2476,-5952
Somnia,2022-11-03 15:42:16,CURX,0,0
Somnia,2022-11-03 15:42:16,CURY,0,0
Somnia,2022-11-03 15:42:16,INTX,0,0
Somnia,2022-11-03 15:42:16,INTY,0,0
Somnia,2022-11-03 15:42:17,IND,8168,8168
Somnia,2022-11-03 15:42:17,GEB,162,74
